Printout for SDDS file one.twi

       s            betay          alphay          etay          etayp     
       m              m                             m                      
---------------------------------------------------------------------------
  1.560738e+02   2.323379e+01   1.225645e+00   0.000000e+00   0.000000e+00 
  1.591179e+02   1.676980e+01   8.978050e-01   0.000000e+00   0.000000e+00 
  1.591674e+02   1.668115e+01   8.924724e-01   0.000000e+00   0.000000e+00 
  1.592783e+02   1.648449e+01   8.805267e-01   0.000000e+00   0.000000e+00 
  1.593278e+02   1.639756e+01   8.751941e-01   0.000000e+00   0.000000e+00 
  1.623719e+02   1.206718e+01   5.473542e-01   0.000000e+00   0.000000e+00 
  1.624214e+02   1.201324e+01   5.420216e-01   0.000000e+00   0.000000e+00 
  1.624214e+02   1.201324e+01   5.420216e-01   0.000000e+00   0.000000e+00 
  1.627464e+02   1.167230e+01   5.070202e-01   0.000000e+00   0.000000e+00 
  1.627464e+02   1.167230e+01   5.070202e-01   0.000000e+00   0.000000e+00 
  1.637464e+02   1.076596e+01   3.993233e-01   0.000000e+00   0.000000e+00 
  1.637464e+02   1.076596e+01   3.993233e-01   0.000000e+00   0.000000e+00 
  1.638964e+02   1.033549e+01   2.442098e+00   0.000000e+00   0.000000e+00 
  1.638964e+02   1.033549e+01   2.442098e+00   0.000000e+00   0.000000e+00 
  1.638964e+02   1.033549e+01   2.442098e+00   0.000000e+00   0.000000e+00 
  1.638964e+02   1.033549e+01   2.442098e+00   0.000000e+00   0.000000e+00 
  1.651464e+02   5.283025e+00   1.599873e+00   0.000000e+00   0.000000e+00 
  1.652964e+02   4.976666e+00   4.639504e-01   0.000000e+00   0.000000e+00 
  1.658464e+02   4.540188e+00   3.296462e-01   0.000000e+00   0.000000e+00 
  1.658464e+02   4.540188e+00   3.296462e-01   0.000000e+00   0.000000e+00 
  1.713464e+02   8.300815e+00  -1.013397e+00   0.000000e+00   0.000000e+00 
  1.713464e+02   8.300815e+00  -1.013397e+00   0.000000e+00   0.000000e+00 
  1.768464e+02   2.683491e+01  -2.356439e+00   0.000000e+00   0.000000e+00 
  1.768464e+02   2.683491e+01  -2.356439e+00   0.000000e+00   0.000000e+00 
  1.773464e+02   2.925240e+01  -2.478534e+00   0.000000e+00   0.000000e+00 
  1.774964e+02   2.911360e+01   3.394518e+00   0.000000e+00   0.000000e+00 
  1.787964e+02   2.101478e+01   2.835344e+00   0.000000e+00   0.000000e+00 
  1.789464e+02   2.058343e+01   5.938223e-02   0.000000e+00   0.000000e+00 
  1.789464e+02   2.058343e+01   5.938223e-02   0.000000e+00   0.000000e+00 
  1.789464e+02   2.058343e+01   5.938223e-02   0.000000e+00   0.000000e+00 
  1.789464e+02   2.058343e+01   5.938223e-02   0.000000e+00   0.000000e+00 
  1.805214e+02   2.051732e+01  -1.740545e-02   0.000000e+00   0.000000e+00 
  1.805214e+02   2.051732e+01  -1.740545e-02   0.000000e+00   0.000000e+00 
  1.807214e+02   2.052623e+01  -2.715627e-02   0.000000e+00   0.000000e+00 
  1.807214e+02   2.052623e+01  -2.715627e-02   0.000000e+00   0.000000e+00 
  1.809214e+02   2.053904e+01  -3.690708e-02   0.000000e+00   0.000000e+00 
  1.809214e+02   2.053904e+01  -3.690708e-02   0.000000e+00   0.000000e+00 
  1.812214e+02   2.513964e+01  -1.634591e+01   0.000000e+00   0.000000e+00 
  1.815214e+02   3.590730e+01  -1.954631e+01   0.000000e+00   0.000000e+00 
  1.818214e+02   4.118365e+01   3.013378e+00   0.000000e+00   0.000000e+00 
  1.818214e+02   4.118365e+01   3.013378e+00   0.000000e+00   0.000000e+00 
  1.818214e+02   4.118365e+01   3.013378e+00   0.000000e+00   0.000000e+00 
  1.818214e+02   4.118365e+01   3.013378e+00   0.000000e+00   0.000000e+00 
  1.822714e+02   3.852117e+01   2.903232e+00   0.000000e+00   0.000000e+00 
  1.842714e+02   2.631667e+01   3.050404e+00   0.000000e+00   0.000000e+00 
  1.863994e+02   1.510735e+01   2.217131e+00   0.000000e+00   0.000000e+00 
  1.866994e+02   1.381232e+01   2.099658e+00   0.000000e+00   0.000000e+00 
  1.869994e+02   1.619672e+01  -1.071194e+01   0.000000e+00   0.000000e+00 
  1.871994e+02   2.076735e+01  -1.214119e+01   0.000000e+00   0.000000e+00 
  1.871994e+02   2.076735e+01  -1.214119e+01   0.000000e+00   0.000000e+00 
  1.874664e+02   2.776019e+01  -1.404923e+01   0.000000e+00   0.000000e+00 
  1.877664e+02   3.068906e+01   4.926953e+00   0.000000e+00   0.000000e+00 
  1.877664e+02   3.068906e+01   4.926953e+00   0.000000e+00   0.000000e+00 
  1.877664e+02   3.068906e+01   4.926953e+00   0.000000e+00   0.000000e+00 
  1.877664e+02   3.068906e+01   4.926953e+00   0.000000e+00   0.000000e+00 
  1.927164e+02   2.091971e+00   8.502372e-01   0.000000e+00   0.000000e+00 
  1.947164e+02   1.967509e+00  -7.895218e-01   0.000000e+00   0.000000e+00 
  1.996664e+02   3.000020e+01  -4.873648e+00   0.000000e+00   0.000000e+00 
  1.999664e+02   2.716885e+01   1.369220e+01   0.000000e+00   0.000000e+00 
  1.999664e+02   2.716885e+01   1.369220e+01   0.000000e+00   0.000000e+00 
  1.999664e+02   2.716885e+01   1.369220e+01   0.000000e+00   0.000000e+00 
  1.999664e+02   2.716885e+01   1.369220e+01   0.000000e+00   0.000000e+00 
  2.002334e+02   2.035176e+01   1.183996e+01   0.000000e+00   0.000000e+00 
  2.002334e+02   2.035176e+01   1.183996e+01   0.000000e+00   0.000000e+00 
  2.004334e+02   1.589327e+01   1.045252e+01   0.000000e+00   0.000000e+00 
  2.007334e+02   1.358772e+01  -2.125059e+00   0.000000e+00   0.000000e+00 
  2.010334e+02   1.489929e+01  -2.246843e+00   0.000000e+00   0.000000e+00 
  2.010334e+02   1.489929e+01  -2.246843e+00   0.000000e+00   0.000000e+00 
  2.031614e+02   2.630013e+01  -3.110695e+00   0.000000e+00   0.000000e+00 
  2.051614e+02   3.879820e+01  -2.986150e+00   0.000000e+00   0.000000e+00 
  2.056114e+02   4.153750e+01  -3.101173e+00   0.000000e+00   0.000000e+00 
  2.059114e+02   3.624945e+01   1.967076e+01   0.000000e+00   0.000000e+00 
  2.059114e+02   3.624945e+01   1.967076e+01   0.000000e+00   0.000000e+00 
  2.059114e+02   3.624945e+01   1.967076e+01   0.000000e+00   0.000000e+00 
  2.059114e+02   3.624945e+01   1.967076e+01   0.000000e+00   0.000000e+00 
  2.062114e+02   2.541017e+01   1.646018e+01   0.000000e+00   0.000000e+00 
  2.065114e+02   2.079459e+01  -2.400207e-02   0.000000e+00   0.000000e+00 
  2.065114e+02   2.079459e+01  -2.400207e-02   0.000000e+00   0.000000e+00 
  2.069864e+02   2.082825e+01  -4.685771e-02   0.000000e+00   0.000000e+00 
  2.071364e+02   2.129025e+01  -3.054970e+00   0.000000e+00   0.000000e+00 
  2.081864e+02   2.824076e+01  -3.564568e+00   0.000000e+00   0.000000e+00 
  2.083364e+02   2.851586e+01   1.747781e+00   0.000000e+00   0.000000e+00 
  2.083364e+02   2.851586e+01   1.747781e+00   0.000000e+00   0.000000e+00 
  2.083364e+02   2.851586e+01   1.747781e+00   0.000000e+00   0.000000e+00 
  2.083364e+02   2.851586e+01   1.747781e+00   0.000000e+00   0.000000e+00 
  2.093864e+02   2.500229e+01   1.598479e+00   0.000000e+00   0.000000e+00 
  2.095364e+02   2.462460e+01   9.227625e-01   0.000000e+00   0.000000e+00 
  2.100864e+02   2.363231e+01   8.814087e-01   0.000000e+00   0.000000e+00 
  2.146224e+02   1.718320e+01   5.403530e-01   0.000000e+00   0.000000e+00 
  2.146224e+02   1.718320e+01   5.403530e-01   0.000000e+00   0.000000e+00 
  2.148224e+02   1.697006e+01   5.253153e-01   0.000000e+00   0.000000e+00 
  2.149724e+02   1.667891e+01   1.410513e+00   0.000000e+00   0.000000e+00 
  2.158224e+02   1.441054e+01   1.258158e+00   0.000000e+00   0.000000e+00 
  2.158974e+02   1.427588e+01   5.395252e-01   0.000000e+00   0.000000e+00 
  2.158974e+02   1.427588e+01   5.395252e-01   0.000000e+00   0.000000e+00 
  2.158974e+02   1.427588e+01   5.395252e-01   0.000000e+00   0.000000e+00 
  2.158974e+02   1.427588e+01   5.395252e-01   0.000000e+00   0.000000e+00 
  2.158974e+02   1.427588e+01   5.395252e-01   0.000000e+00   0.000000e+00 
  2.159724e+02   1.424828e+01  -1.710927e-01   0.000000e+00   0.000000e+00 
  2.280224e+02   2.886081e+01  -1.041565e+00   0.000000e+00   0.000000e+00 
  2.281724e+02   2.874569e+01   1.805191e+00   0.000000e+00   0.000000e+00 
  2.281724e+02   2.874569e+01   1.805191e+00   0.000000e+00   0.000000e+00 
  2.281724e+02   2.874569e+01   1.805191e+00   0.000000e+00   0.000000e+00 
  2.281724e+02   2.874569e+01   1.805191e+00   0.000000e+00   0.000000e+00 
  2.402224e+02   6.752545e+00   1.996682e-02   0.000000e+00   0.000000e+00 
  2.403724e+02   6.850535e+00  -6.764635e-01   0.000000e+00   0.000000e+00 
  2.403724e+02   6.850535e+00  -6.764635e-01   0.000000e+00   0.000000e+00 
  2.403724e+02   6.850535e+00  -6.764635e-01   0.000000e+00   0.000000e+00 
  2.403724e+02   6.850535e+00  -6.764635e-01   0.000000e+00   0.000000e+00 
  2.524224e+02   5.404835e+01  -3.240367e+00   0.000000e+00   0.000000e+00 
  2.525724e+02   5.421763e+01   2.117401e+00   0.000000e+00   0.000000e+00 
  2.525724e+02   5.421763e+01   2.117401e+00   0.000000e+00   0.000000e+00 
  2.525724e+02   5.421763e+01   2.117401e+00   0.000000e+00   0.000000e+00 
  2.525724e+02   5.421763e+01   2.117401e+00   0.000000e+00   0.000000e+00 
  2.646224e+02   1.787355e+01   8.987049e-01   0.000000e+00   0.000000e+00 
  2.647724e+02   1.787007e+01  -8.753912e-01   0.000000e+00   0.000000e+00 
  2.647724e+02   1.787007e+01  -8.753912e-01   0.000000e+00   0.000000e+00 
  2.647724e+02   1.787007e+01  -8.753912e-01   0.000000e+00   0.000000e+00 
  2.647724e+02   1.787007e+01  -8.753912e-01   0.000000e+00   0.000000e+00 
  2.768224e+02   5.331907e+01  -2.066434e+00   0.000000e+00   0.000000e+00 
  2.769724e+02   5.314787e+01   3.202162e+00   0.000000e+00   0.000000e+00 
  2.769724e+02   5.314787e+01   3.202162e+00   0.000000e+00   0.000000e+00 
  2.769724e+02   5.314787e+01   3.202162e+00   0.000000e+00   0.000000e+00 
  2.769724e+02   5.314787e+01   3.202162e+00   0.000000e+00   0.000000e+00 
  2.890224e+02   6.721793e+00   6.506242e-01   0.000000e+00   0.000000e+00 
  2.891724e+02   6.629688e+00  -3.355979e-02   0.000000e+00   0.000000e+00 
  2.891724e+02   6.629688e+00  -3.355979e-02   0.000000e+00   0.000000e+00 
  2.891724e+02   6.629688e+00  -3.355979e-02   0.000000e+00   0.000000e+00 
  2.891724e+02   6.629688e+00  -3.355979e-02   0.000000e+00   0.000000e+00 
  2.919350e+02   7.967529e+00  -4.507205e-01   0.000000e+00   0.000000e+00 
  2.922100e+02   8.226845e+00  -4.922473e-01   0.000000e+00   0.000000e+00 
  2.925100e+02   9.773252e+00  -4.901136e+00   0.000000e+00   0.000000e+00 
  2.928100e+02   1.294435e+01  -5.669186e+00   0.000000e+00   0.000000e+00 
  2.931100e+02   1.335951e+01   4.391119e+00   0.000000e+00   0.000000e+00 
  2.931100e+02   1.335951e+01   4.391119e+00   0.000000e+00   0.000000e+00 
  2.931100e+02   1.335951e+01   4.391119e+00   0.000000e+00   0.000000e+00 
  2.931100e+02   1.335951e+01   4.391119e+00   0.000000e+00   0.000000e+00 
  2.948850e+02   2.554202e+00   1.696378e+00   0.000000e+00   0.000000e+00 
  2.950350e+02   2.076664e+00   1.485883e+00   0.000000e+00   0.000000e+00 
  2.950350e+02   2.076664e+00   1.485883e+00   0.000000e+00   0.000000e+00 
  2.950350e+02   2.076664e+00   1.485883e+00   0.000000e+00   0.000000e+00 
  2.950350e+02   2.076664e+00   1.485883e+00   0.000000e+00   0.000000e+00 
  2.956600e+02   8.227131e-01   5.204378e-01   0.000000e+00   0.000000e+00 
  2.956600e+02   8.227131e-01   5.204378e-01   0.000000e+00   0.000000e+00 
  2.958600e+02   6.763265e-01   2.114952e-01   0.000000e+00   0.000000e+00 
  2.958600e+02   6.763265e-01   2.114952e-01   0.000000e+00   0.000000e+00 
  2.960600e+02   6.535169e-01  -9.744734e-02   0.000000e+00   0.000000e+00 
  2.963600e+02   1.028830e+00  -1.245806e+00   0.000000e+00   0.000000e+00 
  2.966600e+02   1.999560e+00  -1.989962e+00   0.000000e+00   0.000000e+00 
  2.969600e+02   2.608145e+00   1.743093e-01   0.000000e+00   0.000000e+00 
  2.969600e+02   2.608145e+00   1.743093e-01   0.000000e+00   0.000000e+00 
  2.969600e+02   2.608145e+00   1.743093e-01   0.000000e+00   0.000000e+00 
  2.969600e+02   2.608145e+00   1.743093e-01   0.000000e+00   0.000000e+00 
  2.972600e+02   2.539115e+00   5.579017e-02   0.000000e+00   0.000000e+00 
  2.972600e+02   2.539115e+00   5.579017e-02   0.000000e+00   0.000000e+00 
  2.987600e+02   3.262134e+00  -4.710739e-01   0.000000e+00   0.000000e+00 
  3.007850e+02   6.705971e+00  -1.229586e+00   0.000000e+00   0.000000e+00 
  3.009350e+02   7.261230e+00  -2.503400e+00   0.000000e+00   0.000000e+00 
  3.009350e+02   7.261230e+00  -2.503400e+00   0.000000e+00   0.000000e+00 
  3.009350e+02   7.261230e+00  -2.503400e+00   0.000000e+00   0.000000e+00 
  3.009350e+02   7.261230e+00  -2.503400e+00   0.000000e+00   0.000000e+00 
  3.013600e+02   9.569890e+00  -2.928739e+00   0.000000e+00   0.000000e+00 
  3.040871e+02   3.202423e+01  -5.572229e+00  -5.855813e-01  -4.433893e-01 
  3.048871e+02   4.158031e+01  -6.372866e+00  -9.402927e-01  -4.433893e-01 
  3.051871e+02   3.471288e+01   2.719406e+01  -9.449645e-01   4.129388e-01 
  3.051871e+02   3.471288e+01   2.719406e+01  -9.449645e-01   4.129388e-01 
  3.051871e+02   3.471288e+01   2.719406e+01  -9.449645e-01   4.129388e-01 
  3.051871e+02   3.471288e+01   2.719406e+01  -9.449645e-01   4.129388e-01 
  3.065871e+02   3.814603e-01  -2.671620e+00  -3.668502e-01   4.129388e-01 
  3.068871e+02   4.571239e+00  -1.266430e+01  -2.931192e-01   9.083388e-02 
  3.073871e+02   2.606162e+01  -3.031646e+01  -2.477022e-01   9.083388e-02 
  3.076871e+02   3.626455e+01  -9.024755e-02  -1.842933e-01   3.208731e-01 
  3.076871e+02   3.626455e+01  -9.024755e-02  -1.842933e-01   3.208731e-01 
  3.076871e+02   3.626455e+01  -9.024755e-02  -1.842933e-01   3.208731e-01 
  3.076871e+02   3.626455e+01  -9.024755e-02  -1.842933e-01   3.208731e-01 
  3.082620e+02   3.637752e+01  -1.062316e-01   1.994367e-04   3.208731e-01 
  3.082620e+02   3.637752e+01  -1.062316e-01   1.994367e-04   3.208731e-01 
  3.088370e+02   3.650887e+01  -1.222156e-01   1.846922e-01   3.208731e-01 
  3.091370e+02   2.634011e+01   3.042709e+01   2.480406e-01   9.044128e-02 
  3.091370e+02   2.634011e+01   3.042709e+01   2.480406e-01   9.044128e-02 
  3.091370e+02   2.634011e+01   3.042709e+01   2.480406e-01   9.044128e-02 
  3.091370e+02   2.634011e+01   3.042709e+01   2.480406e-01   9.044128e-02 
  3.096370e+02   4.709565e+00   1.283400e+01   2.932613e-01   9.044128e-02 
  3.099370e+02   4.304320e-01   2.828982e+00   3.668904e-01   4.126352e-01 
  3.113370e+02   3.350566e+01  -2.645414e+01   9.445796e-01   4.126352e-01 
  3.116370e+02   4.026376e+01   5.964422e+00   9.398709e-01  -4.433265e-01 
  3.116370e+02   4.026376e+01   5.964422e+00   9.398709e-01  -4.433265e-01 
  3.116370e+02   4.026376e+01   5.964422e+00   9.398709e-01  -4.433265e-01 
  3.116370e+02   4.026376e+01   5.964422e+00   9.398709e-01  -4.433265e-01 
  3.124370e+02   3.130204e+01   5.237727e+00   5.852097e-01  -4.433265e-01 
  3.151641e+02   9.969930e+00   2.838375e+00  -2.057289e-04   6.279186e-05 
  3.155891e+02   7.721386e+00   2.452318e+00  -1.790424e-04   6.279186e-05 
  3.157391e+02   7.191390e+00   1.110821e+00  -1.718602e-04   3.317332e-05 
  3.157391e+02   7.191390e+00   1.110821e+00  -1.718602e-04   3.317332e-05 
  3.157391e+02   7.191390e+00   1.110821e+00  -1.718602e-04   3.317332e-05 
  3.157391e+02   7.191390e+00   1.110821e+00  -1.718602e-04   3.317332e-05 
  3.162391e+02   6.158229e+00   9.555018e-01  -1.552735e-04   3.317332e-05 
  3.162391e+02   6.158229e+00   9.555018e-01  -1.552735e-04   3.317332e-05 
  3.174641e+02   4.283401e+00   5.749695e-01  -1.146362e-04   3.317332e-05 
  3.174641e+02   4.283401e+00   5.749695e-01  -1.146362e-04   3.317332e-05 
  3.174641e+02   4.283401e+00   5.749695e-01  -1.146362e-04   3.317332e-05 
  3.177641e+02   3.966377e+00   4.817779e-01  -1.046842e-04   3.317332e-05 
  3.178641e+02   3.873128e+00   4.507140e-01  -1.013669e-04   3.317332e-05 
  3.185221e+02   3.305684e+00   2.827902e-01  -7.798410e-05   3.462566e-05 
  3.186061e+02   3.260480e+00   2.553473e-01  -7.507554e-05   3.462566e-05 
  3.192641e+02   3.019152e+00   7.360316e-02  -5.172221e-05   3.548774e-05 
  3.192641e+02   3.019152e+00   7.360316e-02  -5.172221e-05   3.548774e-05 
